KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001178001,T001178002,T001178003,T001178004,T001178005,T001178006,T001178007,T001178008,T001178009,T001178010,T001178011,T001178012,T001178013,T001178014,T001178015,T001178016,T001178017,T001178018,T001178019,T001178020,T001178021,T001178022,T001178023,T001178024,T001178025,T001178026,T001178027,T001178028,T001178029,T001178030,T001178031,T001178032,T001178033,T001178034,T001178035,T001178036,T001178037,T001178038,T001178039,T001178040,T001178041,T001178042,T001178043,T001178044,T001178045,T001178046,T001178047,T001178048,T001178049,T001178050,T001178051,T001178052,T001178053,T001178054,T001178055,T001178056,T001178057,T001178058,T001178059
5540159641,0,,,14,6,8,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,2,1,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,2,2,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,48.7,48.5
5540159642,0,,,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,62.1,60
5540159643,0,,,10,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,52.1,58.5
5540159711,0,,,9,4,5,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,53.4,59
5540159721,2,5540159722,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540159722,1,,5540159721;5540159723;5540159724,8,5,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,2,1,1,1,0,1,3,2,1,1,1,0,2,2,0,0,0,0,3,1,2,0,0,0,2,1,1,56.4,56
5540159723,2,5540159722,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540159724,2,5540159722,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540159732,1,,5540159733;5540159734,15,5,10,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,1,1,0,1,1,0,3,1,2,2,1,1,1,1,0,3,2,1,0,0,0,2,1,1,4,2,2,4,2,2,4,1,3,0,0,0,58.3,63
5540159733,2,5540159732,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540159734,2,5540159732,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540159741,0,,,48,20,28,1,1,0,1,1,0,1,0,1,0,0,0,2,1,1,1,1,0,1,1,0,7,3,4,3,1,2,0,0,0,1,0,1,3,1,2,9,4,5,6,2,4,6,3,3,1,1,0,2,0,2,3,0,3,55.7,61
5540159742,1,,5540159744,39,23,16,1,0,1,1,1,0,0,0,0,2,0,2,2,2,0,3,2,1,4,4,0,2,1,1,0,0,0,2,1,1,4,2,2,4,2,2,8,4,4,4,3,1,1,1,0,2,1,1,8,4,4,3,0,3,55.5,60
5540159744,2,5540159742,,12,5,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540159813,1,,5540159814;5540159933,40,21,19,1,1,0,3,3,0,1,0,1,3,2,1,2,0,2,0,0,0,2,0,2,1,1,0,8,4,4,5,5,0,4,2,2,1,0,1,3,1,2,6,3,3,4,2,2,4,2,2,0,0,0,0,0,0,47.8,47
5540159814,2,5540159813,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540159831,2,5540159833,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540159833,1,,5540159831,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,1,0,0,0,1,0,1,1,1,0,1,0,1,2,1,1,1,1,0,69.8,68.5
5540159933,2,5540159813,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540164031,2,5540165011,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540165011,1,,5540164031,33,18,15,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,1,0,1,1,1,0,3,2,1,1,1,0,0,0,0,0,0,0,6,3,3,4,2,2,7,4,3,4,3,1,1,1,0,3,1,2,2,0,2,58.4,61.5
5540165013,1,,5540165014,140,70,70,12,3,9,4,2,2,5,2,3,10,5,5,6,2,4,9,4,5,14,6,8,11,7,4,10,7,3,11,6,5,4,3,1,12,6,6,12,5,7,7,4,3,3,2,1,9,5,4,6,2,4,2,0,2,42.2,42
5540165014,2,5540165013,,7,1,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540165023,0,,,11,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,2,1,1,0,0,0,0,0,0,60.6,60
5540165031,0,,,42,22,20,0,0,0,2,2,0,3,1,2,1,1,0,0,0,0,0,0,0,3,1,2,5,3,2,2,2,0,1,1,0,0,0,0,3,2,1,3,1,2,8,3,5,5,3,2,3,2,1,2,0,2,1,0,1,53.5,63
5540165032,0,,,80,43,37,2,2,0,1,1,0,1,0,1,1,1,0,4,2,2,2,1,1,8,6,2,4,4,0,5,0,5,2,1,1,7,5,2,5,3,2,14,7,7,5,3,2,7,2,5,3,2,1,2,0,2,4,1,3,52.4,56
5540165034,0,,,18,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,3,1,2,6,4,2,1,1,0,3,1,2,1,1,0,68.8,71
5540165041,0,,,32,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2,1,1,1,0,1,2,1,1,4,3,1,6,4,2,3,1,2,1,1,0,2,0,2,3,3,0,3,1,2,63.6,63
5540165043,0,,,77,41,36,6,3,3,1,1,0,0,0,0,4,0,4,4,3,1,8,5,3,2,1,1,5,3,2,3,3,0,3,3,0,8,2,6,3,2,1,7,4,3,11,5,6,2,2,0,4,2,2,1,0,1,4,2,2,47.3,50.5
5540166011,2,5540166013,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540166012,0,,,80,41,39,0,0,0,3,3,0,7,5,2,3,1,2,3,2,1,2,1,1,5,2,3,3,1,2,6,1,5,12,8,4,2,1,1,4,2,2,7,3,4,8,3,5,8,6,2,3,1,2,2,1,1,2,0,2,47.9,48
5540166013,1,,5540166011,172,92,80,23,11,12,7,5,2,5,1,4,3,2,1,7,3,4,12,8,4,25,12,13,16,11,5,14,9,5,13,6,7,9,6,3,10,4,6,6,5,1,13,5,8,4,3,1,3,0,3,1,1,0,4,1,3,37.8,37
5540166014,0,,,206,105,101,5,3,2,2,0,2,1,1,0,4,2,2,5,1,4,3,2,1,9,5,4,11,7,4,10,6,4,18,13,5,7,6,1,11,7,4,10,1,9,29,14,15,25,10,15,21,8,13,19,9,10,8,5,3,58.5,65
5540166021,0,,,49,26,23,2,1,1,0,0,0,2,1,1,2,1,1,5,4,1,8,6,2,1,0,1,2,1,1,2,1,1,1,0,1,5,2,3,7,3,4,5,4,1,2,1,1,1,1,0,1,0,1,2,0,2,1,0,1,44.1,46
5540166023,0,,,32,15,17,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2,1,1,1,0,1,1,1,0,3,2,1,1,1,0,1,0,1,3,1,2,4,2,2,5,3,2,3,2,1,1,0,1,1,0,1,4,1,3,59,62
5540166024,0,,,26,13,13,0,0,0,2,1,1,2,1,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,4,3,1,3,2,1,2,1,1,0,0,0,2,0,2,3,2,1,5,3,2,0,0,0,0,0,0,0,0,0,46.7,47.5
5540166031,1,,5540166033,95,44,51,2,1,1,4,2,2,2,0,2,3,0,3,1,0,1,6,4,2,6,3,3,9,5,4,5,4,1,7,3,4,4,2,2,3,1,2,7,2,5,8,4,4,6,2,4,5,4,1,3,1,2,11,3,8,51.9,50
5540166032,0,,,151,79,72,6,3,3,3,0,3,4,1,3,3,0,3,6,4,2,8,6,2,10,6,4,7,4,3,7,4,3,7,4,3,12,4,8,13,7,6,19,9,10,11,7,4,15,8,7,9,6,3,6,3,3,5,3,2,51.2,56
5540166033,2,5540166031,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540166034,1,,5540167013,23,9,14,5,1,4,1,0,1,1,0,1,0,0,0,0,0,0,4,1,3,2,2,0,2,1,1,3,1,2,1,1,0,1,0,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2,32.5
5540166041,0,,,107,54,53,11,2,9,6,5,1,0,0,0,4,3,1,4,1,3,8,5,3,13,6,7,8,5,3,7,3,4,9,5,4,4,3,1,5,2,3,7,4,3,8,6,2,4,1,3,3,1,2,3,2,1,2,0,2,40.7,38.5
5540166042,1,,5540167113,22,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,1,1,0,3,2,1,1,0,1,9,3,6,3,1,2,3,2,1,1,1,0,0,0,0,1,0,1,59.4,61
5540167013,2,5540166034,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540167113,2,5540166042,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540168042,2,5540168131,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540168043,2,5540168131,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540168113,0,,,28,14,14,3,1,2,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,3,3,0,1,0,1,0,0,0,4,1,3,4,3,1,4,2,2,2,0,2,0,0,0,0,0,0,2,0,2,48.7,58
5540168114,0,,,72,42,30,2,1,1,0,0,0,1,0,1,1,1,0,1,1,0,7,4,3,6,6,0,2,1,1,3,2,1,1,0,1,8,4,4,7,4,3,12,5,7,4,2,2,2,2,0,1,1,0,3,0,3,2,1,1,50.6,54
5540168131,1,,5540168042;5540168043,52,28,24,1,1,0,6,3,3,0,0,0,0,0,0,3,1,2,4,3,1,3,2,1,2,1,1,5,3,2,3,2,1,4,1,3,7,4,3,3,2,1,7,4,3,2,2,0,4,2,2,0,0,0,1,0,1,46.6,51
5540168132,0,,,151,75,76,7,4,3,5,0,5,3,2,1,4,3,1,6,4,2,4,2,2,4,1,3,7,4,3,9,5,4,9,4,5,10,5,5,8,4,4,14,5,9,18,11,7,14,5,9,8,6,2,4,2,2,5,3,2,51,57
5540168134,0,,,30,15,15,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,4,2,2,1,1,0,2,0,2,1,1,0,1,0,1,1,0,1,8,5,3,3,2,1,1,0,1,0,0,0,1,0,1,3,2,1,53.7,60
5540168141,2,5540168143,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540168143,1,,5540168141,102,50,52,4,3,1,1,1,0,1,0,1,3,2,1,1,1,0,4,2,2,9,5,4,5,2,3,7,5,2,6,4,2,2,0,2,6,4,2,15,5,10,14,9,5,9,3,6,8,4,4,4,1,3,10,3,7,55.9,61
5540168144,0,,,192,89,103,3,1,2,10,7,3,22,11,11,16,5,11,12,7,5,6,2,4,8,4,4,7,4,3,25,10,15,17,5,12,16,8,8,8,5,3,10,4,6,13,5,8,4,2,2,6,3,3,3,1,2,1,1,0,39.3,42
5540169043,2,5540169123,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540169044,2,5540169123,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540169114,2,5540169123,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540169121,0,,,109,61,48,2,2,0,2,1,1,3,2,1,3,3,0,5,1,4,4,3,1,5,3,2,6,3,3,9,6,3,7,5,2,6,3,3,5,3,2,9,3,6,12,6,6,14,9,5,5,3,2,3,0,3,7,4,3,53,56
5540169122,0,,,328,158,170,8,6,2,11,9,2,25,10,15,33,15,18,18,7,11,12,11,1,8,3,5,21,10,11,18,8,10,28,9,19,34,17,17,13,9,4,22,10,12,21,9,12,22,7,15,19,10,9,9,5,4,4,2,2,44,46.5
5540169123,1,,5540169043;5540169044;5540169114,71,41,30,1,1,0,2,1,1,1,1,0,3,1,2,2,1,1,4,4,0,2,1,1,1,0,1,4,4,0,1,1,0,6,3,3,6,2,4,11,7,4,9,5,4,5,4,1,10,4,6,6,3,3,4,2,2,58.1,63
5540169124,0,,,40,19,21,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,5,3,2,3,2,1,0,0,0,1,0,1,3,2,1,3,1,2,7,3,4,6,3,3,4,2,2,0,0,0,2,1,1,1,1,0,53,58.5
5540169141,0,,,102,51,51,5,2,3,2,1,1,2,0,2,8,4,4,3,2,1,1,0,1,1,0,1,8,4,4,1,0,1,6,3,3,10,5,5,6,2,4,7,2,5,10,9,1,6,3,3,3,1,2,8,3,5,9,6,3,52.7,55
5540169142,0,,,15,5,10,0,0,0,0,0,0,2,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,1,0,1,2,1,1,1,1,0,0,0,0,1,0,1,2,0,2,1,0,1,0,0,0,49.2,53
5540169143,0,,,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,56.2,59
5540169144,0,,,55,28,27,0,0,0,1,1,0,3,2,1,0,0,0,2,1,1,1,1,0,0,0,0,3,1,2,2,2,0,4,2,2,7,3,4,3,2,1,2,1,1,5,2,3,5,2,3,7,4,3,6,2,4,4,2,2,59.2,61
5540169211,2,5540169213,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540169213,1,,5540169211;5540169214,71,34,37,0,0,0,1,1,0,4,3,1,6,2,4,4,2,2,1,1,0,2,0,2,0,0,0,8,4,4,7,3,4,3,1,2,6,2,4,10,6,4,6,4,2,7,3,4,3,0,3,6,3,3,6,3,3,53.9,57
5540169214,2,5540169213,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540169223,2,5540169241,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540169224,2,5540169241,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540169231,0,,,53,28,25,1,0,1,4,2,2,1,0,1,1,0,1,3,2,1,5,4,1,2,1,1,2,1,1,3,2,1,0,0,0,3,2,1,6,4,2,7,3,4,4,2,2,3,2,1,2,1,1,4,2,2,2,0,2,49.4,55
5540169232,0,,,14,6,8,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,3,1,2,0,0,0,1,1,0,0,0,0,2,1,1,2,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,43.6,42.5
5540169233,0,,,65,35,30,1,1,0,2,2,0,5,3,2,2,1,1,1,1,0,2,1,1,2,1,1,1,1,0,6,3,3,5,4,1,5,1,4,3,1,2,3,2,1,4,1,3,9,5,4,2,1,1,7,4,3,3,1,2,52.8,54
5540169234,0,,,130,68,62,9,4,5,3,3,0,5,4,1,4,2,2,7,5,2,7,3,4,15,9,6,8,3,5,7,4,3,4,3,1,9,4,5,5,2,3,10,5,5,7,5,2,4,3,1,6,2,4,4,1,3,13,3,10,46.8,43
5540169241,1,,5540169223;5540169224,58,27,31,1,1,0,2,2,0,2,1,1,5,3,2,2,1,1,2,1,1,0,0,0,2,1,1,3,1,2,6,4,2,4,2,2,3,0,3,6,4,2,5,2,3,8,3,5,3,0,3,6,3,3,3,0,3,53.5,58
5540169242,0,,,29,16,13,2,2,0,2,2,0,1,0,1,2,0,2,0,0,0,1,0,1,1,1,0,3,2,1,0,0,0,1,0,1,1,1,0,1,0,1,2,1,1,7,4,3,2,1,1,1,1,0,0,0,0,2,1,1,48.3,59
5540169243,0,,,147,82,65,2,2,0,9,7,2,6,4,2,2,1,1,2,2,0,6,3,3,6,4,2,11,7,4,5,3,2,9,4,5,7,1,6,14,9,5,9,6,3,16,10,6,15,7,8,12,6,6,9,3,6,7,3,4,53.4,58
5540169244,0,,,237,113,124,6,1,5,5,3,2,11,7,4,10,2,8,6,3,3,13,10,3,14,7,7,7,4,3,8,5,3,14,5,9,17,9,8,22,11,11,23,13,10,20,8,12,20,8,12,14,6,8,15,8,7,12,3,9,52.1,56
5540169323,0,,,86,49,37,0,0,0,1,0,1,1,0,1,6,4,2,3,2,1,5,4,1,1,1,0,1,0,1,5,3,2,7,3,4,5,3,2,7,5,2,7,4,3,11,7,4,7,2,5,5,3,2,8,5,3,6,3,3,56.6,60
5540169324,0,,,83,39,44,3,1,2,1,0,1,4,0,4,3,1,2,3,1,2,5,2,3,3,2,1,2,2,0,3,1,2,4,2,2,11,7,4,9,3,6,10,6,4,5,3,2,6,4,2,4,3,1,6,1,5,1,0,1,50.4,54
5540169331,0,,,80,41,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,3,1,0,0,0,3,1,2,2,1,1,4,1,3,11,6,5,1,0,1,7,3,4,11,2,9,14,10,4,6,2,4,4,2,2,64.5,69.5
5540169332,0,,,117,64,53,0,0,0,3,2,1,5,4,1,4,2,2,1,1,0,1,1,0,3,3,0,10,4,6,3,2,1,6,4,2,10,6,4,13,5,8,12,7,5,18,11,7,5,2,3,4,2,2,12,6,6,7,2,5,56.4,59
5540169333,0,,,173,88,85,4,4,0,7,3,4,10,5,5,6,4,2,1,1,0,7,5,2,5,2,3,8,5,3,15,8,7,10,4,6,13,6,7,14,5,9,17,11,6,23,10,13,9,7,2,8,3,5,8,3,5,6,0,6,50.6,54
5540169334,0,,,90,45,45,0,0,0,0,0,0,1,1,0,3,2,1,1,0,1,1,1,0,3,3,0,1,0,1,1,0,1,5,3,2,8,3,5,7,5,2,5,3,2,6,1,5,14,7,7,17,7,10,13,7,6,1,0,1,63.8,71
5540169341,0,,,154,72,82,2,0,2,3,1,2,3,0,3,3,2,1,4,3,1,6,1,5,6,4,2,4,2,2,10,5,5,10,4,6,12,7,5,12,7,5,13,9,4,19,8,11,17,8,9,13,7,6,8,3,5,9,1,8,56.4,60
5540169342,0,,,188,90,98,8,6,2,14,5,9,13,9,4,13,5,8,4,0,4,8,3,5,14,7,7,9,5,4,18,9,9,13,5,8,14,9,5,9,6,3,14,6,8,13,6,7,9,3,6,6,3,3,8,3,5,1,0,1,41.8,42
5540169343,0,,,69,34,35,0,0,0,0,0,0,2,1,1,5,4,1,1,0,1,4,4,0,3,3,0,1,0,1,3,1,2,6,1,5,6,2,4,8,4,4,10,5,5,6,4,2,3,1,2,3,1,2,3,1,2,5,2,3,54.2,57
5540169344,0,,,124,63,61,2,2,0,5,3,2,13,8,5,10,5,5,2,1,1,4,0,4,4,1,3,3,2,1,6,2,4,13,8,5,9,5,4,12,6,6,6,3,3,10,6,4,8,2,6,6,2,4,8,5,3,3,2,1,47.2,49.5
5540169413,2,5540169431,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540169431,1,,5540169413,123,57,66,4,2,2,5,3,2,11,5,6,11,2,9,1,1,0,3,1,2,8,4,4,6,3,3,9,3,6,10,5,5,7,4,3,8,4,4,10,5,5,11,4,7,9,5,4,6,4,2,4,2,2,2,0,2,45.2,46
5540169433,0,,,64,25,39,3,1,2,2,0,2,1,1,0,1,1,0,1,1,0,4,2,2,6,3,3,3,2,1,3,1,2,2,0,2,4,1,3,6,3,3,6,3,3,5,3,2,0,0,0,3,1,2,3,1,2,10,0,10,53.3,57
5540220041,2,5540220131,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540220121,0,,,13,6,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,1,1,2,1,1,2,1,1,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,57,55
5540220122,0,,,20,12,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,4,2,2,2,1,1,3,2,1,1,0,1,3,2,1,1,0,1,2,1,1,62.4,65
5540220123,1,,5540220124,64,32,32,1,1,0,3,2,1,3,3,0,0,0,0,2,0,2,5,3,2,3,2,1,1,0,1,1,0,1,5,1,4,3,1,2,7,4,3,13,7,6,3,2,1,6,4,2,2,0,2,5,3,2,9,2,7,56.3,60
5540220124,2,5540220123,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540220131,1,,5540220041,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,2,1,1,2,1,1,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,59.3,59
5540220132,2,5540220133,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540220133,1,,5540220132,14,6,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,2,1,1,4,2,2,2,1,1,2,1,1,1,0,1,2,1,1,60.2,65
5540220141,2,5540220142,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540220142,1,,5540220141;5540220143,7,3,4,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,1,3,2,1,3,2,1,2,1,1,0,0,0,1,0,1,2,1,1,3,1,2,1,0,1,56.2,56
5540220143,2,5540220142,,10,7,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540220211,2,5540220213,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5540220213,1,,5540220211,8,5,3,0,0,0,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,2,2,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,39.6,41
